sample_date_utc,year_month,year,month,taxon_name,taxon_group,taxon_per_m3,plankton_type
2015-04-15T05:52:12Z,2015/4,2015,4,Bacillaria paxillifera,Pennate diatom,666.7,phytoplankton
2015-04-15T05:52:12Z,2015/4,2015,4,Coscinodiscus spp.,Centric diatom,666.7,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Odontella spp.,Centric diatom,666.7,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Proboscia spp.,Centric diatom,666.7,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,3333.3,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,13333.3,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Chaetoceros (Phaeoceros),Centric diatom,6666.7,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Spicule,Other,3333.3,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,6666.7,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Protoperidinium spp.,Dinoflagellate,666.7,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Foraminifera,Foraminifera,3333.3,phytoplankton
2015-04-15T07:41:49Z,2015/4,2015,4,Coscinodiscus spp.,Centric diatom,666.7,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Spicule,Other,3333.3,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Tripos spp.,Dinoflagellate,666.7,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Tripos trichoceros,Dinoflagellate,3333.3,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,10000,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Proboscia spp.,Centric diatom,10000,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Pleurosigma spp. < 150 µm,Pennate diatom,3333.3,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Nematocysts,Other,3333.3,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Protoperidinium spp.,Dinoflagellate,666.7,phytoplankton
2015-04-15T09:31:26Z,2015/4,2015,4,Chaetoceros (Hyalochaete),Centric diatom,666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Cyanobacteria coccoid chain,Cyanobacteria,3333.3,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Tripos muelleri,Dinoflagellate,666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Climacodium spp.,Centric diatom,666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Amphisolenia spp.,Dinoflagellate,666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Tripos biceps,Dinoflagellate,3333.3,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,6666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Thalassiothrix spp.,Pennate diatom,3333.3,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Proboscia spp.,Centric diatom,6666.7,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Plastic,Other,3333.3,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Nitzschia spp.,Pennate diatom,3333.3,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Navicula cf. 60-80 µm length,Pennate diatom,3333.3,phytoplankton
2015-04-15T11:21:04Z,2015/4,2015,4,Navicula cf. 40-60 µm length,Pennate diatom,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Bellerochea horologicalis,Centric diatom,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Spicule,Other,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,13333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Proboscia spp.,Centric diatom,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Tripos spp.,Dinoflagellate,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Tripos lunula,Dinoflagellate,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Nematocysts,Other,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Undella spp.,Ciliate,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Guinardia spp.,Centric diatom,3333.3,phytoplankton
2015-04-15T13:10:41Z,2015/4,2015,4,Cyanobacteria coccoid chain,Cyanobacteria,3333.3,phytoplankton
2015-04-15T15:00:18Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,6666.7,phytoplankton
2015-04-15T15:00:18Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,40000,phytoplankton
2015-04-15T15:00:18Z,2015/4,2015,4,Spicule,Other,3333.3,phytoplankton
2015-04-15T16:49:56Z,2015/4,2015,4,Navicula cf. 60-80 µm length,Pennate diatom,3333.3,phytoplankton
2015-04-15T16:49:56Z,2015/4,2015,4,Proboscia spp.,Centric diatom,23333.3,phytoplankton
2015-04-15T16:49:56Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,13333.3,phytoplankton
2015-04-15T16:49:56Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,3333.3,phytoplankton
2015-04-15T18:39:33Z,2015/4,2015,4,Spicule,Other,3333.3,phytoplankton
2015-04-15T18:39:33Z,2015/4,2015,4,Tripos biceps,Dinoflagellate,3333.3,phytoplankton
2015-04-15T18:39:33Z,2015/4,2015,4,Proboscia spp.,Centric diatom,33333.3,phytoplankton
2015-04-15T20:29:10Z,2015/4,2015,4,Proboscia spp.,Centric diatom,33333.3,phytoplankton
2015-04-15T20:29:10Z,2015/4,2015,4,Tripos carriensis,Dinoflagellate,666.7,phytoplankton
2015-04-15T20:29:10Z,2015/4,2015,4,Tripos muelleri,Dinoflagellate,666.7,phytoplankton
2015-04-15T22:18:48Z,2015/4,2015,4,Nematocysts,Other,3333.3,phytoplankton
2015-04-15T22:18:48Z,2015/4,2015,4,Proboscia spp.,Centric diatom,10000,phytoplankton
2015-04-15T22:18:48Z,2015/4,2015,4,Tripos trichoceros,Dinoflagellate,3333.3,phytoplankton
2015-04-16T00:08:25Z,2015/4,2015,4,Thalassiosira spp. 20-40 µm,Centric diatom,3333.3,phytoplankton
2015-04-16T00:08:25Z,2015/4,2015,4,Proboscia spp.,Centric diatom,93333.3,phytoplankton
2015-04-16T00:08:25Z,2015/4,2015,4,Rhizosolenia spp.,Centric diatom,6666.7,phytoplankton
2015-04-16T00:08:25Z,2015/4,2015,4,Dictyocysta spp.,Ciliate,3333.3,phytoplankton
2015-04-16T00:08:25Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,6666.7,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Cyanobacteria coccoid chain,Cyanobacteria,3333.3,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Dictyocysta spp.,Ciliate,3333.3,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Nematocysts,Other,3333.3,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Proboscia spp.,Centric diatom,80000,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Trichodesmium spp.,Cyanobacteria,30000,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Tripos spp.,Dinoflagellate,666.7,phytoplankton
2015-04-16T01:58:02Z,2015/4,2015,4,Amphisolenia spp.,Dinoflagellate,3333.3,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Coscinodiscus spp. 150-200 µm,Centric diatom,666.7,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Globigerinidae,Foraminifera,3333.3,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,3333.3,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Pseudosolenia calcar-avis,Centric diatom,3333.3,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2015-08-16T07:18:31Z,2015/8,2015,8,Tripos trichoceros,Dinoflagellate,666.7,phytoplankton
2015-08-16T09:06:31Z,2015/8,2015,8,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,3333.3,phytoplankton
2015-08-16T09:06:31Z,2015/8,2015,8,Pseudosolenia calcar-avis,Centric diatom,3333.3,phytoplankton
2015-08-16T09:06:31Z,2015/8,2015,8,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2015-08-16T09:06:31Z,2015/8,2015,8,Tripos muelleri type,Dinoflagellate,3333.3,phytoplankton
2015-08-16T09:06:31Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Pseudosolenia calcar-avis,Centric diatom,6666.7,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Rhizosolenia imbricata group,Centric diatom,13333.3,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Thalassionema nitzschioides,Pennate diatom,3333.3,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Tintinnopsis spp.,Ciliate,3333.3,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Tripos muelleri,Dinoflagellate,666.7,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Tripos trichoceros,Dinoflagellate,666.7,phytoplankton
2015-08-16T10:54:31Z,2015/8,2015,8,Odontella sinensis,Centric diatom,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos muelleri type,Dinoflagellate,6666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Coscinodiscus spp. 200-300 µm,Centric diatom,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Codonellopsis morchella,Ciliate,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos trichoceros,Dinoflagellate,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos lunula,Dinoflagellate,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos lineatus,Dinoflagellate,666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos furca type,Dinoflagellate,3333.3,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tripos carriensis,Dinoflagellate,6666.7,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Tintinnopsis spp.,Ciliate,3333.3,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Thalassionema nitzschioides,Pennate diatom,3333.3,phytoplankton
2015-08-16T12:42:31Z,2015/8,2015,8,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Coscinodiscus spp. 200-300 µm,Centric diatom,666.7,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Tripos muelleri type,Dinoflagellate,6666.7,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Tripos trichoceros,Dinoflagellate,666.7,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Tripos lineatus,Dinoflagellate,3333.3,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Tripos fusus type,Dinoflagellate,6666.7,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Thalassionema nitzschioides,Pennate diatom,10000,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2015-08-16T14:30:32Z,2015/8,2015,8,Proboscia alata,Centric diatom,3333.3,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Coscinodiscus spp. 400-500 µm,Centric diatom,666.7,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Cyanobacteria coccoid chain,Cyanobacteria,3333.3,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Tripos lunula,Dinoflagellate,666.7,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Tripos carriensis,Dinoflagellate,666.7,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Pennate diatom 75 - 100 µm,Pennate diatom,3333.3,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T16:18:32Z,2015/8,2015,8,Tripos trichoceros,Dinoflagellate,666.7,phytoplankton
2015-08-16T18:06:32Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T18:06:32Z,2015/8,2015,8,Tripos muelleri type,Dinoflagellate,3333.3,phytoplankton
2015-08-16T18:06:32Z,2015/8,2015,8,Pennate diatom 10 - 25 µm,Pennate diatom,3333.3,phytoplankton
2015-08-16T19:54:32Z,2015/8,2015,8,Coscinodiscus spp. 400-500 µm,Centric diatom,666.7,phytoplankton
2015-08-16T19:54:32Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-08-16T21:42:33Z,2015/8,2015,8,Tripos carriensis,Dinoflagellate,666.7,phytoplankton
2015-08-16T23:30:33Z,2015/8,2015,8,Bacillaria paxillifera,Pennate diatom,3333.3,phytoplankton
2015-08-16T23:30:33Z,2015/8,2015,8,Tintinnopsis spp.,Ciliate,3333.3,phytoplankton
2015-08-16T23:30:33Z,2015/8,2015,8,Tripos muelleri type,Dinoflagellate,3333.3,phytoplankton
2015-08-17T01:18:33Z,2015/8,2015,8,Tripos trichoceros,Dinoflagellate,666.7,phytoplankton
2015-08-17T01:18:33Z,2015/8,2015,8,Tripos carriensis,Dinoflagellate,666.7,phytoplankton
2015-08-17T03:06:33Z,2015/8,2015,8,Tripos vultur,Dinoflagellate,666.7,phytoplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Nauplii calanoid,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Calanoid j,COPEPOD,2.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Acartia spp. j,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Acartia pacifica m,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Acartia pacifica f,COPEPOD,8,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Siphonophore,NON-COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Oikopleuridae,NON-COPEPOD,3.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Chaetognatha,NON-COPEPOD,9.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Bryozoan (Cyphonaute larvae),NON-COPEPOD,3.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Subeucalanus spp. m,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Subeucalanus spp. j,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Sapphirina spp. f,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Paracalanus aculeatus f,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Oncaea clevei f,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Onychocorycaeus catus f,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Oithona plumifera f,COPEPOD,7.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Oithona Grp3 (pointy head) f,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Oncaea venusta complex,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Oncaea spp. j,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Nauplii poecilostomatoida / cyclopoid,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Euchaeta spp. j,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Ditrichocorycaeus spp. f,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Corycaeidae,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Centropages orsinii f,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Centropages furcatus j,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Centropages furcatus f,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Canthocalanus pauper m,COPEPOD,1.3333,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2015-04-14T22:33:42Z,2015/4,2015,4,Calanopia elliptica m,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Chaetognatha,NON-COPEPOD,9.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Oithona spp. j,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Euchaeta spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Microsetella norvegica f,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Nauplii harpacticoid,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Oikopleuridae,NON-COPEPOD,5.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Bryozoan (Cyphonaute larvae),NON-COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Dioithona rigida f,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Nauplii poecilostomatoida / cyclopoid,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Oithona plumifera f,COPEPOD,6,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Calanopia spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Tortanus gracilis f,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Temora turbinata f,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Subeucalanus subcrassus f,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Subeucalanus spp. j,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Subeucalanus spp.,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Paracalanus spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Paracalanus aculeatus m,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Paracalanus aculeatus f,COPEPOD,4,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Corycaeidae f,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Corycaeidae m,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Lucifer spp. m,NON-COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Tortanus gracilis m,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Calanopia elliptica m,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Calanopia elliptica f,COPEPOD,2,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Calanoid j,COPEPOD,2.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Acartia spp. j,COPEPOD,1.3333,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Acartia pacifica m,COPEPOD,0.6667,zooplankton
2015-04-15T00:23:20Z,2015/4,2015,4,Acartia pacifica f,COPEPOD,5.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Prosobranch,NON-COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Acartia pacifica f,COPEPOD,4.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Acartia spp.,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Acartia spp. j,COPEPOD,4.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Calanid CV,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Calanoid j,COPEPOD,3.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Calanopia elliptica f,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Candacia spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Canthocalanus pauper f,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Centropages furcatus j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Centropages furcatus m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Centropages orsinii f,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Copepod damaged / unidentified,COPEPOD,2,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Corycaeidae m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Euchaeta rimana f,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Euchaeta rimana m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Euchaeta spp.,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Euchaeta spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Labidocera spp.,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Labidocera spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Lucicutia flavicornis f,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Macrosetella gracilis m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Nauplii calanoid,COPEPOD,6,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Nauplii poecilostomatoida / cyclopoid,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Oithona plumifera f,COPEPOD,8.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Oithona spp. j,COPEPOD,3.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Paracalanus aculeatus f,COPEPOD,5.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Paracalanus aculeatus m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Paracalanus spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Subeucalanus spp.,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Subeucalanus spp. f,COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Subeucalanus spp. m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Subeucalanus subcrassus f,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Tortanus gracilis f,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Tortanus gracilis m,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Tortanus spp. j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Bivalve,NON-COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Bryozoan (Cyphonaute larvae),NON-COPEPOD,2,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Chaetognatha,NON-COPEPOD,14.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Decapod larvae,NON-COPEPOD,3.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Lucifer spp.,NON-COPEPOD,1.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Oikopleuridae,NON-COPEPOD,13.3333,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Rhabdonella amor,NON-COPEPOD,2.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Acartia pacifica j,COPEPOD,0.6667,zooplankton
2015-04-15T02:12:57Z,2015/4,2015,4,Oithona simplex f,COPEPOD,0.6667,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Euchaeta spp.,COPEPOD,0.6667,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Euchaeta spp. j,COPEPOD,1.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Labidocera minuta m,COPEPOD,3.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Labidocera spp. j,COPEPOD,1.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Nauplii calanoid,COPEPOD,3.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Nauplii harpacticoid,COPEPOD,0.6667,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Nauplii poecilostomatoida / cyclopoid,COPEPOD,0.6667,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Oithona plumifera f,COPEPOD,8,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Oithona spp. f,COPEPOD,0.6667,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Acartia pacifica f,COPEPOD,2,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Acartia spp. j,COPEPOD,2,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Oithona spp. j,COPEPOD,1.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Oncaea clevei f,COPEPOD,0.6667,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Onychocorycaeus catus f,COPEPOD,1.3333,zooplankton
2015-04-15T04:02:34Z,2015/4,2015,4,Paracalanus aculeatus f,COPEPOD,2,zooplankton
